review_text,rating
"Só não pedi a devolução do dinheiro porque a loja foi 100%, entregou o que vendeu, muito bem embalado, e no prazo certo, porém a Philips devia se envergonhar de vender um produto péssimo como este, o cancelamento de som não funciona e para usá-lo como fone apenas é horrível, pois tem um módulo que vai uma pilha que fica pendurado e além do mais o cabo (gigante), enrosca o tempo todo. Olha, acho que foi o pior produto que já comprei. Vergonha de vocês Philips! Foi para o lixo.",1
Péssima escolha o que falam  de um produto e é totalmente diferente,1
"Conforme descrito, ótimos potes e com um fechamento perfeito da tampa.Otima entrega da Americanas como sempre !",5
"Comprei e gostei muito,não deixa a desejar referente a outras marcas ,as batatas então hummmm tudo de bom,os hamburguês adues gordurinhas espirrando no fogão! rsrsrsrs Por mim,e outros membros da família que possuem a mesma fritadeira esta aprovadíssima!",4
"Pior garrafa que já comprei, não mantem quente. Muito mais cara que as comuns e não cumpre o que promete.",1
Muito bomm excelente celular  Top de mais  só uso celular lg e o melhor que tem no mercado...toppp,5
Adorei chegou bem antes do prazo e em ótimo estado,4
Perfeito para lugares pequenos. Cumpriu o que apresenta e não é barulhento. Fácil manuseio. Precisa manter as partes usáveis limpas para um bom funcionamento. Recomendo,4
"Pouco de ruído nas palhetas por serem novas não é normal, porém limpa bem fluxo de água",3
"Excelente, cumpre o que promete! Fácil manejo e limpeza.",4
Entrega super rapida o produto superou minhas expectativas,5
Deveriam vender produtos de qualidade.  Edredon pequeno. Parece que é para  cama de solteiro.,2
"Recomendo.  Ckm ajustes corretos, esse binóculo é capaz te um ótimo foco a longa distância. O acabamento do produto também é muito.  A o produto chegou dentro do prazo de entrega. A empresa americanas está de parabéns!",4
"Bom produto entrega rápida parabéns americanas,, pelo menor preço em produtos excelentes",5
Ótimo aparelho celular. Vale o custo benefício. Bateria carrega super rápido e tem uma ótima durabilidade. Processador rápido e fotos de boa qualidade,5
"Olá, gostei muito do produto e recebi o mesmo no prazo correto, novinho em folha e o melhor, com um preço bem acessível!!!  Não está atualizado, mas já dá para ter um base das principais leis na educação infantil.",5
"recebi antes do prazo previsto, comprar normal.......................................",5
"Produto excelente, ótima qualidade, vou recomendar e voltar a comprar.",5
"Gostei do produto, chegou antes do prazo, e em perfeito estado, com todos os itens.",3
gostei tanto do produto quanto da entrega foi muito rápido,4
Ventila muito bem ! recomendo comprar este ventilador,4
a boneca comprada veio com pequenos defeitos de tinta na pintura dos cabelos e dos olhos.,2
"Celular péssimo, não reconhece wi-fi, volume baixo, tenho dificuldades para ouvir tudo ( ligaçoes, videos, audio) e não reconhece nenhum aplicativo GPS (ja me perdi varias vezes e os aplicativos baixados não funcionam nesse celular). Terrivel. Quanto a americanas, sempre muito boa na entrega e no prazo.",1
"gostaria de ter anulado no meio do caminho a entrega, porque existia o risco de eu não ser o recebedor. Eu tinha decidido trocar de produto. mas tem nada não. está me servindo.",4
Bom dvd . O som não é dos melhores mas pelo preço é uma boa opção.,3
"Produto entregue no prazo, sem defeitos, de acordo com a imagem e descrição. Muito bom!",5
"Excelente produto, entrega rápida,super recomendo!!",5
A toalha é muito bonita e a entrega foi muito rápida. Recomendo!,5
O produto corresponde ao que foi informado no site. tem um ótimo desempenho das funções!,4
senhores amigo o produto pode ser ate otimo mas meu caso foi q,1
"Ótimo jogo, melhoria nos gráficos e em vários outros aspectos.",5
"Muito satisfeita, o produto correspondeu as minhas expectativas, entrega dentro do prazo, super recomendo, legal.",4
Produto de boa qualidade e entrega super rápida. Superou minhas expectativas.,4
"Uma tela impecável. Se sua prioridade é tela e câmera, esse é o cara. O ponto fraco fica por conta do armazenamento, apenas 16GB, e pela câmera frontal, de apenas 5Mpixels sem flash. No entanto, a câmera principal de 13Mpixels é perfeita.",4
"Ótimo custo benefício, bonito, com bom acabamento e boa velocidade e capacidade de armazenamento",5
"Apesar de ser para aparelhos simples do dia a dia, ele faz a transformação bem..gostei",3
"No entanto, a data da entrega não condiz com a mesma data que o cliente recebe o produto, mesmo pagando o frete, sendo isso um absurdo!!!",4
É um celular bem simples... para o que eu preciso ele é bom. Uso somente o whatsapp e o Play kids e mesmo assim as vezes dá uma travada.,3
"O aparelho alem de lindo é muito bom, sem travamentos, a câmera é ótima! Amei!",5
"Todas as peças em ótimo estado, bem embalado e prazo. Preços acessíveis isso é um fator importante quando faço pesquisa de preços e acabo comprando nas americanas.",4
PREVISAO DE ENTREGA PARA O DIA 21/12/2017 E ATE O PRESENTE MOMENTO AINDA NAO CHEGOU E NENHUMA SATISFAÇÃO OU NOVA PREVISÃO FOI PASSADA!,1
"Chegou rápido, produto original em perfeito estado. Recomendo",5
"o produto foi entregue antes do prazo bem embalado e ñ tive nem um problema com a estrutura do produto, ñ precisei contratar montador  e de facil montagem e só presta atenção,goste muito da experiencia da compra e principalmente do produto expectativas alcançadas..compraria novamente.",4
"Comprei três unidades e uma veio com defeito e aguardo acerto. Mas, ainda me enganei achando, por outra compra, ter potência de som maior, mas não era tanto. Acho que precisava de uma com 5W de potência...",3
Eu ameii!! Me atendeu muito bem! E a entrega foi dentro do prazo! Estão de parabéns!!!,4
Muito bom além de lindo muito potente. recomendo .chegou antes da data prevista.,5
"Entrega excelente bem antes do previsto, só que em um deles a pintura estava descascada... e com sinais de tinta escorrendo. Mas no mais gostei muito...",4
"Que coisa mais perfeita é essa árvore,maravilhosa,delicada e colorida,material de excelente qualidade,estou muito satisfeita e encantada.É uma pena que a caixa veio toda amassada e demoraram muito para entregar,as lojas parceiras deveriam observar o cuidado com o transporte e embalagem assim como a AMERICANAS tem!",5
"Tá certo que criança não liga mto para isso, mas uma parte da costura do chapéu veio desfiada...",2
"MUITO LEVE E PRATICO FÁCIL DE LEVA, ÓTIMO PRA TRABALHOS DE FACULDADE.",5
"O livro agradou-me, atendeu por inteiro as expectativas que depositei no trabalho.",5
produto muito bom não percam sua chance de obter um produto maravilhoso,5
"O problema é que comprei o produto e não recebi, só posso avaliar como péssimo, quero o meu produto, pois paguei por ele, vou entrar no reclame aqui.",1
"Chegou muito rápido, jogo muito bom recomendadíssimo!",5
Maravilhoso e quentinho. Entrega econômica super rápida,5
"Fico no aguardo do produto, é um absurdo o que vcs estão fazendo.",1
ALGUEM SABE ME DIZER SE ESSE PRODUTO E ORIGINAL? AS AMERICANAS GARANTEM A QUALIDADE DOS PRODUTOS QUE SÃO VENDIDOS POR OUTRAS LOJAS DENTRO DO SITE DELA?,3
"sempre bem atendido, com relaçoes as compras neste site",3
Como posso avaliar um produto que até hoje não chegou na minha casa? Muitos dias de atraso e nenhuma comunicação por parte da empresa me fazem ter a certeza de que nunca mais comprarei nada aqui. Péssimo!,1
"O celular chegou antes do prazo, muito bonito, brilhante, sem nenhum defeito. Acompanha fone, cabo e carregador. Otimo desempenho e memória, não trava nem nos aplicativos pesados. Recomendo.",5
"Não chegou um celular e sim um sabonete ,por isso odiei o produto!",1
"Muito bom. Produto de extrema qualidade, conforme o que esperava mesmo.",5
"Atendeu atendeu atendeu atendeu! Já pedi pra parar de mandar e-mails vou abrir um processo contra vcs se continuar a receber e-mails, vcs são inconvenientes demais",5
Produto de qualidade e entrega supef rápida.  Chegou muito antes do prazo estabelecido. Super recomendo.,5
Infelizmente terei que dar uma baixa avaliação para o produto pois ainda não o recebi. Já enviei um e-mail questionando tal situação e também não fui respondido.,1
"Nao gela, agua ruim, parece que filtro de purificar nao funciona, estou devolvendo",1
"Recomendo a todos. Um produto muito bom,não deixa a desejar dos outros,superior muitos que estão no mercado.",5
está demorando a entrega do produto !!!!!!!!!!! AGUARDO UMA POSIÇÃO,2
"muito bom, dentro das expectativas. chegou dentro do prazo.",5
"O produto é ótimo porém não gostei do atraso, então tente entregar no prazo certo ou até antes que os clientes agradece",4
"Ótimo produto, cumpre o que promete. Só a parte de microfone (acompanhar a batida da música) que não é muito boa. Precisa ficar com o celular apontando para o microfone, não adianta colocar só perto. Mas de resto é ótimo.",4
"Produto não chegou.....me decepcionei com a compra. Preciso da bolsa em caráter de trabalho. Terei que ir em busca de meus direitos, pq ninguém me dá uma posição .",1
"E não vem montado, portanto, se você é amador, vai tentar montar e fica uma porcaria, pois as madeiras são frágeis, estrutura rustica, e manual de instalação mal feito.",1
"Fiz a compra dia 01/01/2018 e recebi o produto hoje 05/01/2018! Me surpreendeu a rapidez... A impressora é fácil de utilizar, espero que o custo benefício compense",5
Já conhecia o produto. É muito bom e fácil de aplicar nos gatinhos.,5
"Conheço a marca Omron a muito tempo. Especializada em  monitores de pressão arterial. Esse ainda tem mais recursos que o antigo, testado e aprovado.",4
"Já solicitei o estorno do valor, devolvi o celular e estou aguardando, no mínimo, a confirmação da devolução e o estorno do valor. Esta situação já me trouxe transtornos suficiente.",1
"ainda não recebi, está 6 dias atrasado. não tenho resposta por parte das lojas americanas.",1
Produto nota 10. de facil manuseio. lindo modelo recomendo.,5
Bonito e elegante. Ótima opção como presente para quem gosta.,4
"Gostei do celular. Boa tela sem ser um celular gigante. O processador poderia ser melhor para a segunda linha da LG, porém o preço seria maior também. Eu o recomendo.",4
"Não faz milagre, precisa de empenho e dedicação para alcançar o objetivo.",5
Gostei atendeu minhas expectativas.. a entrega entao.. chegou mais rápido do que eu esperava.. parabéns,4
"Tudo certo. Produto bom, entrega no prazo. O primeiro produto apresentou defeito e foi realizada uma troca, o atendimento foi ótimo e a troca ocorreu sem burocracia e rapidamente. O novo produto chegou no prazo e atende plenamente às expectativas. Recomendo.",4
"qualidade ok, tamanho bom. mangueira que conecta ao gas veio no tamanho errado.",2
"Um ótimo produto. É uma fonte linda, atendeu as minhas expectativas e também a necessidade da minha gatinha.",5
Fiz a compra na Black Friday de 2017 e até hoje (08/01/2018) ainda não recebi o produto.,1
Atendimento um lixo! O produto estava disponível para compra e não tinha em estoque... péssimo atendimento não recomendo a compr desse produto  para ninguém dessa loja.,1
Excelente. Quero continuar comprando produtos com vocês,5
"Por ser um produto sem formol está otimo ele baixou total a raiz porém o resto do cabelo ficou um pouco ondulado  mas mesmo assim amei,acho q o resultado não foi total tbm porq já tinha quase um ano que eu não tinha dado algum produto.mas recomendo excelente produto.",4
Não indico. Faz mais de 1 mês que efetuei a compra e ainda não chegou,1
"peso ideal, tem seus ajustes de DPI, é bonito, não incomoda na utilização e o material é bom.",4
Me fizeram cancelar a compra por extravio na transportadora e agora estão me pedindo avaliação do produto. É PIADA !!! Nem meu dinheiro até o momento me devolveram. Alo !!! Americana.com acorda ai !!! eu não comprei nada da transportadora. ,1
pra quem gosta de produto bom esse vale apenas gostei parabens começando pelo o Fabricante.,4
"Produto bom. Mas é muito pequena para uma TV de 20 polegadas, por ser widescreem fica menor ainda. É uma TV para quartos, cozinhas, monitoramento, etc. Não é uma TV pra sala, a não ser que se more sozinho e a casa seja pequena. É ultra leve, dá até medo de um vento derrubar ela, material parece frágil demais. A imagem é muito boa e o som tem bastante qualidade!",3
